Opportunity Name,Revenue Type,DT Order ID,Amount After Discount,Renewal Amount this Year,Total Invoice Amount,Close Date,Opportunity Owner,License Ordered
REN 7/27/2021 Gemnetics Ltd. - Retail,CRR Retail Renewal,S521503,445,445,445,6/30/2021,Tara Ubbens,Retail - Other
REN 7/20/2021 Hitachi via Component Source- Retail,CRR Retail Renewal,C495040,222.5,222.5,222.5,6/30/2021,Tara Ubbens,Retail - Other
"REN 7/28/2021 JMT - Johnson, Mirmiran & Thompson - Retail",CRR Retail Renewal,S521345,445,445,445,6/30/2021,Tara Ubbens,Retail - Other
REN 7/17/2021 Turbo Systems - Retail,CRR Retail Renewal,S521377,445,445,445,6/30/2021,Tara Ubbens,Retail - Other
"REN 7/31/2021 DHCA Montgomery County, MD - Retail",CRR Retail Renewal,S521487,445,445,445,6/30/2021,Tara Ubbens,Retail - Other
REN 7/1/2021 Oscar Health - Retail,CRR Retail Renewal,S521360,445,445,445,6/30/2021,Tara Ubbens,Retail - Other
REN 7/9/2021 Montana.gov - Retail,CRR Retail Renewal,S521516,445,445,445,6/30/2021,Tara Ubbens,Retail - Other
W519949 REN 7/1/2021 Ag Growth International - Retail,CRR Retail Renewal,W519949,445,445,445,6/14/2021,Tara Ubbens,Retail - Other
W516282 REN 5/22/2021Zack Mekonen - Retail,CRR Retail Renewal,W516282,295,295,295,4/28/2021,Tara Ubbens,Retail - Other
W517845 REN 5/22/2021 New Fashion Park - Retail,CRR Retail Renewal,W517845,445,445,445,5/18/2021,Tara Ubbens,Retail - Other
REN 5/22/2021 Advise Media Consulting GmbH - Retail,CRR Retail Renewal,S518118,445,445,445,5/20/2021,Tara Ubbens,Retail - Other
REN 5/15/2021 Gobierno de Canarias  - Retail via ComponentSource,CRR Retail Renewal,C491801,222.5,222.5,222.5,4/28/2021,Tara Ubbens,Retail - Other
REN 6/3/2022 Abis Krakow via Component Source- Retail,CRR Retail Renewal,C493365,222.5,222.5,222.5,6/17/2021,Tara Ubbens,Retail - Other
"REN 5/11/2021 Orange Enterprises, Inc. - Retail",CRR Retail Renewal,S516389,445,445,445,4/29/2021,Tara Ubbens,Retail - Other
REN 5/5/2021 Watermark Insurance Services - Retail,CRR Retail Renewal,S518105,445,445,445,5/20/2021,Tara Ubbens,Retail - Other
W520150 REN 6/9/2021 Southern Software - Retail,CRR Retail Renewal,W520150,445,445,476.15,6/15/2021,Tara Ubbens,Retail - Other
W518459 REN 6/2/2021 SalesSphere - Retail,CRR Retail Renewal,W518459,445,445,445,5/25/2021,Tara Ubbens,Retail - Other
REN 6/27/2021 MedForge LLC - Retail,CRR Retail Renewal,S519429,445,445,445,6/4/2021,Tara Ubbens,Retail - Other
"W519529 REN 7/16/2021 Chevra Hatzalah Volunteer Ambulance Corps, Inc. - Retail",CRR Retail Renewal,W519529,445,445,445,6/8/2021,Tara Ubbens,Retail - Other
W520229 REN 6/9/2021 Vertical Bridge Holdings LLC - Retail,CRR Retail Renewal,W520229,445,445,445,6/17/2021,Tara Ubbens,Retail - Other
REN 5/28/2021 Canada Hitech - Retail,CRR Retail Renewal,S519614,445,445,445,6/8/2021,Tara Ubbens,Retail - Other
W519489 REN 6/9/2021 Computer Wholesalers Inc. - Retail,CRR Retail Renewal,W519489,445,445,445,6/8/2021,Tara Ubbens,Retail - Other
"W519625 REN 6/11/2021 Industrial Supply Solutions, Inc - Retail",CRR Retail Renewal,W519625,445,445,476.15,6/9/2021,Tara Ubbens,Retail - Other
W519690 REN 6/23/2021 Eoscop AG - Retail,CRR Retail Renewal,W519690,445,445,445,6/10/2021,Tara Ubbens,Retail - Other
W519654 REN 6/13/2021 b3-soft.org - Retail,CRR Retail Renewal,W519654,445,445,445,6/10/2021,Tara Ubbens,Retail - Other
REN 6/30/2021 Toshiba International via Component Source- Retail,CRR Retail Renewal,C494895,222.5,222.5,222.5,6/22/2021,Tara Ubbens,Retail - Other
REN 6/16/2021 Isonet AG - Retail,CRR Retail Renewal,S521244,445,445,445,6/29/2021,Tara Ubbens,Retail - Other
REN 6/8/2021 Philadelphia Gear  - Retail,CRR Retail Renewal,S519922,445,445,445,6/11/2021,Tara Ubbens,Retail - Other
REN 6/19/2021 RDB & Open Systems - Retail,CRR Retail Renewal,S520265,445,445,445,6/11/2021,Tara Ubbens,Retail - Other
REN 6/1/2021 Infineon Technologies via SoftwareOne - Retail,CRR Retail Renewal,S520026,422.75,422.75,422.75,6/15/2021,Tara Ubbens,Retail - Other
W520021 REN 6/11/2021 Vox Financial Partners Inc - Retail,CRR Retail Renewal,W520021,445,445,445,6/15/2021,Tara Ubbens,Retail - Other
REN 5/30/2021 Vichara Technologies - Retail,CRR Retail Renewal,S520215,1335,1335,1335,6/16/2021,Tara Ubbens,Retail - Other
W520107 REN 6/18/2021 Excellence Nesua/ KSM Israeli - Retail,CRR Retail Renewal,W520107,445,445,445,6/16/2021,Tara Ubbens,Retail - Other
W520148 REN 7/8/2021 MPF Federal - Retail,CRR Retail Renewal,W520148,445,445,445,6/16/2021,Tara Ubbens,Retail - Other
W520206 REN 6/9/2021 Cégep de Rimouski - Retail,CRR Retail Renewal,W520206,445,445,445,6/17/2021,Tara Ubbens,Retail - Other
"REN 7/1/2021 Servants, Inc. - Retail",CRR Retail Renewal,S520319,445,445,445,6/17/2021,Tara Ubbens,Retail - Other
REN 7/31/2021 FlatFrog Laboratories AB - Retail,CRR Retail Renewal,S520513,890,890,890,6/17/2021,Tara Ubbens,Retail - Other
"REN 6/30/2021 Servants, Inc. - Retail",CRR Retail Renewal,S520296,445,445,445,6/17/2021,Tara Ubbens,Retail - Other
REN 7/13/2021 IAS Direct - Retail,CRR Retail Renewal,S521481,445,445,445,6/18/2021,Tara Ubbens,Retail - Other
REN 6/11/2021 Netfront - Retail,CRR Retail Renewal,S521430,445,445,445,6/18/2021,Tara Ubbens,Retail - Other
REN 6/11/2021 TaxSlayer - Retail,CRR Retail Renewal,S520340,445,445,445,6/18/2021,Tara Ubbens,Retail - Other
W520478 REN 6/26/2021 kemenkeu - Retail,CRR Retail Renewal,W520478,445,445,445,6/21/2021,Tara Ubbens,Retail - Other
REN 6/17/2021 Belgrade Insulations - Retail,CRR Retail Renewal,S520591,445,445,445,6/21/2021,Tara Ubbens,Retail - Other
REN 6/24/2021 Proformation - Retail,CRR Retail Renewal,S520698,445,445,445,6/22/2021,Tara Ubbens,Retail - Other
REN 7/2/2021 Melono Consulting - Retail,CRR Retail Renewal,S521407,445,445,445,6/30/2021,Tara Ubbens,Retail - Other
"REN 6/25/2021 FBC, Canada?s Farm & Small Business Tax Specialist - Retail",CRR Retail Renewal,S520658,445,445,445,6/22/2021,Tara Ubbens,Retail - Other
REN 7/9/2021 thirdstream - Retail,CRR Retail Renewal,S521447,445,445,445,6/22/2021,Tara Ubbens,Retail - Other
REN 6/24/2021 Inseko AS - Retail,CRR Retail Renewal,S521127,1335,1335,1335,6/22/2021,Tara Ubbens,Retail - Other
W520677 REN 6/19/2021 BithiaTec S.r.l - Retail,CRR Retail Renewal,W520677,445,445,445,6/23/2021,Tara Ubbens,Retail - Other
W520680 REN 7/1/2021 NAK - Nederlandse Algemene Keuringsdienst - Retail,CRR Retail Renewal,W520680,445,445,445,6/23/2021,Tara Ubbens,Retail - Other
REN 7/1/2021 Planus LLC - Retail,CRR Retail Renewal,S520921,445,445,445,6/24/2021,Tara Ubbens,Retail - Other
REN 7/12/2021 ICreative BV - Retail,CRR Retail Renewal,S521509,445,445,445,6/24/2021,Tara Ubbens,Retail - Other
REN 6/27/2021 Tally Solutions via Rabita Software - Retail,CRR Retail Renewal,S520913,445,445,445,6/24/2021,Tara Ubbens,Retail - Other
REN 7/6/2021 TotalSoft - Retail,CRR Retail Renewal,S521135,445,445,445,6/25/2021,Tara Ubbens,Retail - Other
REN 6/29/2021 Radius LLC - Retail,CRR Retail Renewal,S520916,445,445,445,6/25/2021,Tara Ubbens,Retail - Other
REN 7/19/2021 Alloya - Retail,CRR Retail Renewal,S521480,890,890,890,6/25/2021,Tara Ubbens,Retail - Other
REN 6/20/2021 Realized Solutions Inc. - Retail,CRR Retail Renewal,S520908,445,445,445,6/25/2021,Tara Ubbens,Retail - Other
REN 7/18/2021 Ardex Technology - Retail Pack,CRR Retail Renewal,S521223,1495,1495,1495,6/25/2021,Tara Ubbens,Retail - Other
W521117 REN 7/16/2021 Consolidated Solutions - Retail,CRR Retail Renewal,W521117,445,445,445,6/28/2021,Tara Ubbens,Retail - Other
REN 6/3/2021 RTM Systems AG - Retail,CRR Retail Renewal,S521267,445,445,445,6/29/2021,Tara Ubbens,Retail - Other
REN 6/12/2021 Shiftlink - Retail,CRR Retail Renewal,S521243,445,445,445,6/29/2021,Tara Ubbens,Retail - Other
REN 7/3/2021 Torres Business Process Outsourcing - Retail,CRR Retail Renewal,S521273,445,445,445,6/29/2021,Tara Ubbens,Retail - Other
W521207 REN 6/24/2021 Hugo Muller GmbH & Co KG - Retail,CRR Retail Renewal,W521207,445,445,445,6/29/2021,Tara Ubbens,Retail - Other
REN 7/9/2021 Timesphere  - Retail,CRR Retail Renewal,S521336,1335,1335,1335,6/30/2021,Tara Ubbens,Retail - Other
W521296 REN 6/13/2021 Romanian Software - Retail,CRR Retail Renewal,W521296,445,445,445,6/30/2021,Tara Ubbens,Retail - Other
REN 6/27/2021 Civica UK Limited - Retail,CRR Retail Renewal,S521400,4895,4895,4895,6/30/2021,Tara Ubbens,Retail - Other
REN 6/30/2021 Changepoint - Retail,CRR Retail Renewal,S521329,890,890,890,6/30/2021,Tara Ubbens,Retail - Other
W521285 REN 7/10/2021 CTS Informatica Srl - Retail,CRR Retail Renewal,W521285,445,445,445,6/30/2021,Tara Ubbens,Retail - Other
REN 7/4/2021 LMX Apps Inc. - Retail,CRR Retail Renewal,S521432,445,445,445,6/30/2021,Tara Ubbens,Retail - Other
REN 3/23/2021 Third Millennium Systems Ltd. via Grey Matter - Retail,CRR Retail Renewal,S512728,445,445,445,3/16/2021,Tara Ubbens,Retail - Other
"REN 3/27/2021 Changzhou Junhe Technology Stock Co., Ltd - Retail",CRR Retail Renewal,S516086,1440,1440,1440,4/26/2021,Tara Ubbens,Retail - Other
REN 4/3/2021 Federal Department of Foreign Affairs - Retail,CRR Retail Renewal,S516344,890,890,890,4/28/2021,Tara Ubbens,Retail - Other
REN 6/4/2021 Saop d.o.o - Retail,CRR Retail Renewal,S518568,445,445,445,5/26/2021,Tara Ubbens,Retail - Other
Centricx - API - Centric Bold BI Cloud Business 5,Sales NLR - Bold BI,,195,,,3/31/2021,Pat Staley,Bold BI Cloud
